OTU	Sample	Abundance	Kingdom	Phylum	Class	Order	Family	Genus
Otu00085	24	695.675971538041	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	23	245.328222328702	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	19	237.864077669903	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	17	224.987039917056	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	28	195.913900036483	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	8	166.507633587786	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	25	160.806618407446	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	18	149.83245572044	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	26	105.625252934035	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	27	81.2314540059347	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	13	67.0391061452514	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	16	62.415196743555	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	4	60.7734806629834	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	21	48.1220657276995	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	10	43.026706231454	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	1	40.0478182904961	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	20	39.1340549542048	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00085	22	19.1212367778682	Bacteria	Firmicutes	Bacilli	Bacillales	Bacillaceae	Bacillus
Otu00010	1	2428.57142857143	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	17	1522.0321410057	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	8	1486.1641221374	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	4	803.560466543892	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	18	647.678314983246	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	19	630.461165048544	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	27	499.629080118694	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	26	374.747065965196	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	20	332.639467110741	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	13	331.47113594041	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	21	296.948356807512	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	16	288.331071913162	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	25	276.628748707342	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	22	274.613506916192	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	28	232.761765778913	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	10	212.166172106825	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	24	209.085933223864	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00010	23	169.142309535218	Bacteria	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified	Bacteria_unclassified
Otu00318	21	39.906103286385	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	20	36.6361365528726	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	22	26.4442636289666	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	28	18.2415176942722	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	26	17.8065560501821	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	27	15.9495548961424	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	18	10.5313547151747	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	24	9.85221674876848	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	19	7.28155339805825	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	25	4.6535677352637	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	10	4.45103857566766	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	4	3.06936771025169	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	23	2.87494010541447	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	13	0.931098696461825	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	8	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	16	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	1	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00318	17	0	Bacteria	Bacteroidetes	Bacteroidetes_BD2-2	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified	Bacteroidetes_BD2-2_unclassified
Otu00160	28	111.27325793506	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	21	87.245696400626	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	20	86.1781848459617	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	22	79.739625711961	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	27	77.893175074184	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	26	68.3933630109268	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	23	57.4988021082894	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	4	41.743400859423	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	13	40.9683426443203	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	25	35.6773526370217	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	24	32.2933771209633	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	1	28.0932456664674	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	18	26.8070847295357	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	16	24.4233378561737	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	19	23.6650485436893	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	10	8.16023738872404	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	8	6.20229007633588	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00160	17	2.59201658890617	Bacteria	Bacteroidetes	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified	Bacteroidetes_unclassified
Otu00065	25	104.963805584281	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	23	80.4983229516052	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	13	70.7635009310987	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	24	70.0602079912425	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	22	65.093572009764	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	27	61.5727002967359	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	21	53.5993740219092	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	20	42.8809325562032	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	17	41.99066874028	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	4	41.1295273173726	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	1	35.8637178720861	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	26	27.1145285309591	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	28	24.4436337103247	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	8	22.4236641221374	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	18	16.2757300143609	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	16	14.9253731343284	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	10	8.16023738872404	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu00065	19	3.03398058252427	Bacteria	Proteobacteria	Alphaproteobacteria	Rhizobiales	Rhizobiales_Incertae_Sedis	Bauldia
Otu02226	13	6.51769087523278	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	18	3.35088559119196	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	19	3.03398058252427	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	21	2.34741784037559	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	16	2.03527815468114	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	24	1.64203612479475	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	20	0.832639467110741	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	26	0.809388911371914	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	1	0.597728631201435	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	25	0.517063081695967	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	23	0.479156684235745	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	8	0.477099236641221	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	22	0.406834825061025	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	28	0.364830353885443	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	17	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	27	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	10	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu02226	4	0	Bacteria	Proteobacteria	Deltaproteobacteria	Bdellovibrionales	Bdellovibrionaceae	Bdellovibrio
Otu01595	22	15.0528885272579	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	20	3.74687760199834	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	25	3.61944157187177	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	21	2.73865414710485	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	23	0.479156684235745	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	24	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	10	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	1	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	4	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	27	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	18	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	8	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	19	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	17	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	26	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	13	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	28	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu01595	16	0	Bacteria	Proteobacteria	Betaproteobacteria	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified	Betaproteobacteria_unclassified
Otu00929	24	31.7460317460318	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	23	27.3119310014375	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	28	21.8898212331266	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	21	12.9107981220657	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	26	10.5220558478349	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	25	9.82419855222337	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	22	8.54353132628153	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	20	8.32639467110741	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	27	8.16023738872404	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	8	3.33969465648855	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	17	2.07361327112494	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	18	1.9147917663954	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	4	1.84162062615101	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	19	1.21359223300971	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	1	1.19545726240287	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	16	0.67842605156038	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	10	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00929	13	0	Bacteria	Planctomycetes	Planctomycetacia	Planctomycetales	Planctomycetaceae	Blastopirellula
Otu00651	25	42.3991726990693	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	24	30.103995621237	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	4	27.6243093922652	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	8	22.9007633587786	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	21	19.9530516431925	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	22	15.459723352319	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	23	10.5414470531864	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	27	8.53115727002967	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	20	7.91007493755204	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	28	6.20211601605254	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	26	4.85633346823149	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	13	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	10	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	1	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	18	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	19	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	17	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00651	16	0	Bacteria	Proteobacteria	Deltaproteobacteria	Myxococcales	Blfdi19	Blfdi19_unclassified
Otu00387	8	38.6450381679389	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	17	25.9201658890617	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	26	8.90327802509106	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	28	8.3910981393652	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	21	7.82472613458529	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	18	7.65916706558162	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	16	7.46268656716418	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	19	7.28155339805825	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	20	5.82847626977519	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	27	5.19287833827893	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	10	4.45103857566766	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	22	2.03417412530513	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	1	1.7931858936043	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	13	0.931098696461825	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	4	0.613873542050338	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	24	0.547345374931582	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	25	0.517063081695967	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00387	23	0	Bacteria	Firmicutes	Clostridia	Clostridiales	Clostridiaceae_3	Brassicibacter
Otu00223	13	363.128491620112	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	16	34.5997286295794	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	10	17.8041543026706	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	1	14.3454871488344	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	17	11.4048729911871	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	8	10.9732824427481	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	19	9.70873786407767	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	4	4.29711479435236	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	18	2.39348970799426	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	24	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	23	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
Otu00223	28	0	Bacteria	Acidobacteria	Acidobacteria	Subgroup_3	Unknown_Family	Bryobacter
