1	10	13	16	17	18	19	20	21	22	23	24	25	26	27	28	4	8
Otu00001	1016.73640167364	93.4718100890208	19.5530726256983	409.090909090909	806.6355624676	238.870272857827	59.4660194174757	551.207327227311	877.93427230047	535.394629780309	2251.07810253953	2902.02517788725	1825.23267838676	1065.56050182113	1173.96142433234	1470.99598686611	1173.1123388582	463.263358778626
Otu00002	43.0364614465033	296.73590504451	18.6219739292365	339.89145183175	52.3587350959046	30.1579703207276	58.252427184466	107.410491257286	151.408450704225	115.947925142392	352.180162913273	475.095785440613	528.438469493278	126.669364629705	178.041543026706	167.092302079533	19.0300798035605	77.7671755725191
Otu00003	38.2546323968918	171.364985163205	13.9664804469274	10.1763907734057	66.3556246759979	13.4035423647678	3.64077669902913	92.0066611157369	159.233176838811	91.1310008136697	174.413033061811	323.481116584565	257.497414684592	180.898421691623	159.495548961424	213.79058737687	25.7826887661142	46.7557251908397
Otu00004	85.4751942618052	0.741839762611276	13.0353817504656	31.2075983717775	592.016588906169	225.466730493059	95.873786407767	2.91423813488759	12.1283255086072	6.5093572009764	162.913272640153	146.688560481664	122.026887280248	67.9886685552408	81.973293768546	142.648668369208	17.8023327194598	229.007633587786
Otu00005	166.168559473999	923.590504451039	258.845437616387	835.142469470828	60.1347848626231	50.7419818094782	151.092233009709	0	0	0	0	0	0	0	0	0	111.111111111111	90.6488549618321
Otu00006	26.8977884040646	572.700296735905	996.275605214153	794.436906377205	24.364955935718	53.6141694590713	197.208737864078	27.8934221482098	1.56494522691706	15.459723352319	0	1.64203612479475	0	0.404694455685957	0	0.729660707770887	25.1688152240638	12.4045801526718
Otu00007	225.343693962941	36.3501483679525	13.0353817504656	505.427408412483	205.287713841369	79.4638583054093	54.0048543689321	17.0691090757702	15.6494522691706	20.3417412530513	73.7901293723047	268.746579091407	68.7693898655636	40.0647511129098	22.6261127596439	40.4961692812842	60.1596071209331	200.858778625954
Otu00008	0	0	0.931098696461825	0	1.03680663556247	0	0	0.832639467110741	0	0	625.778629611883	399.562123700055	691.830403309204	19.02063941724	18.1750741839763	4.01313389273988	0	0
Otu00009	38.8523610280933	35.6083086053413	4.65549348230913	36.6350067842605	47.6931052358735	44.0402106270943	40.6553398058253	25.811823480433	49.6870109546166	19.9349064279902	382.367034020125	297.208538587849	550.672182006205	29.9473897207608	37.4629080118694	32.4699014958045	23.3271945979128	41.9847328244275
Otu00010	579.19904363419	0	1.86219739292365	2.03527815468114	341.627786417833	78.5064624222116	86.7718446601942	0	0	0	0	0	0	0	0	0	52.1792510742787	513.835877862595
Otu00011	0	9.64391691394659	0.931098696461825	6.10583446404342	0.518403317781234	0	0.606796116504855	189.425478767694	196.79186228482	115.947925142392	81.9357930043124	43.240284619595	35.1602895553258	129.09753136382	129.821958456973	267.42064939803	1.22774708410068	0
Otu00012	136.282127913927	654.302670623146	15.828677839851	528.493894165536	113.011923276309	60.7946385830541	60.6796116504855	13.7385512073272	5.08607198748044	11.3913751017087	14.8538572113081	9.30487137383689	0	5.26102792391744	4.45103857566766	5.83728566216709	15.9607120933088	168.416030534351
Otu00013	23.311416616856	3.70919881305638	3.7243947858473	0	419.906687402799	165.150789851604	376.820388349515	42.4646128226478	59.0766823161189	34.5809601301872	1.43747005270724	4.92610837438424	0	29.1380008093889	23.3679525222552	59.1025173294418	17.8023327194598	181.297709923664
Otu00014	22.1159593544531	6.67655786350149	1.86219739292365	2.71370420624152	271.124935199585	400.670177118238	770.631067961165	0	0	0	0	0	0	0	0	0	11.0497237569061	79.675572519084
Otu00015	713.090257023312	0	0.931098696461825	0.67842605156038	240.020736132711	37.3384394447104	31.5533980582524	0	0	0	0	0	0	0	0	0	264.579496623696	195.13358778626
Otu00016	163.179916317992	192.136498516321	27.0018621973929	8.81953867028494	72.5764644893728	60.3159406414553	65.5339805825243	103.663613655287	37.1674491392801	24.0032546786005	8.14566363200767	0.547345374931582	39.8138572905895	66.7745851881829	61.5727002967359	27.3622765414082	241.866175567833	167.461832061069
