OTU	Sample	Abundance	Kingdom	Phylum	Class
Otu02923	17	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	18	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	4	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	13	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	28	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	21	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	8	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	19	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	22	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	16	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	1	0	Bacteria	Lentisphaerae	LD1-PB3
Otu02923	20	0	Bacteria	Lentisphaerae	LD1-PB3
Otu00314	16	233.378561736771	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	18	94.7821924365725	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	19	90.4126213592233	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	10	73.4421364985163	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	13	68.9013035381751	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	27	65.6528189910979	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	26	50.9915014164306	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	17	50.8035251425609	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	1	47.2205618649133	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	25	45.5015511892451	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	24	41.5982484948002	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	23	39.7700047915668	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	21	34.4287949921753	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	22	32.953620829943	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	28	27.7271068952937	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	8	24.3320610687023	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	20	24.1465445462115	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00314	4	6.75260896255372	Bacteria	Latescibacteria	Latescibacteria_unclassified
Otu00702	26	33.5896398219344	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	21	17.6056338028169	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	27	17.0623145400593	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	20	15.4038301415487	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	22	12.6118795768918	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	28	11.6745713243342	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	23	5.2707235265932	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	25	2.06825232678387	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	24	1.64203612479475	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	17	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	18	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	19	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	16	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	13	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	10	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	4	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	8	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00702	1	0	Bacteria	Proteobacteria	MACA-EFT26
Otu00112	16	525.780189959295	Bacteria	Actinobacteria	MB-A2-108
Otu00112	4	354.818907305095	Bacteria	Actinobacteria	MB-A2-108
Otu00112	10	66.0237388724036	Bacteria	Actinobacteria	MB-A2-108
Otu00112	1	64.5546921697549	Bacteria	Actinobacteria	MB-A2-108
Otu00112	8	39.1221374045802	Bacteria	Actinobacteria	MB-A2-108
Otu00112	17	38.8802488335925	Bacteria	Actinobacteria	MB-A2-108
Otu00112	24	34.4827586206897	Bacteria	Actinobacteria	MB-A2-108
Otu00112	19	24.2718446601942	Bacteria	Actinobacteria	MB-A2-108
Otu00112	18	11.9674485399713	Bacteria	Actinobacteria	MB-A2-108
Otu00112	23	6.22903689506469	Bacteria	Actinobacteria	MB-A2-108
Otu00112	13	5.58659217877095	Bacteria	Actinobacteria	MB-A2-108
Otu00112	25	4.6535677352637	Bacteria	Actinobacteria	MB-A2-108
Otu00112	27	0.741839762611276	Bacteria	Actinobacteria	MB-A2-108
Otu00112	26	0	Bacteria	Actinobacteria	MB-A2-108
Otu00112	28	0	Bacteria	Actinobacteria	MB-A2-108
Otu00112	20	0	Bacteria	Actinobacteria	MB-A2-108
Otu00112	21	0	Bacteria	Actinobacteria	MB-A2-108
Otu00112	22	0	Bacteria	Actinobacteria	MB-A2-108
Otu00733	13	88.4543761638734	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	25	14.994829369183	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	24	12.5889436234264	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	16	12.2116689280868	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	20	9.99167360532889	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	19	9.70873786407767	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	10	8.90207715133531	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	21	8.60719874804382	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	1	7.77047220561865	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	23	7.66650694777192	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	27	6.30563798219585	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	28	5.47245530828165	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	22	4.8820179007323	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	18	4.30828147438966	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	4	4.29711479435236	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	26	4.04694455685957	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	17	3.1104199066874	Bacteria	Cyanobacteria	Melainabacteria
Otu00733	8	1.43129770992366	Bacteria	Cyanobacteria	Melainabacteria
Otu02640	22	4.47518307567128	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	21	3.91236306729265	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	20	2.49791840133222	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	27	1.48367952522255	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	26	0.809388911371914	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	28	0.364830353885443	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	23	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	10	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	25	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	13	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	16	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	1	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	24	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	8	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	18	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	4	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	17	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu02640	19	0	Bacteria	Proteobacteria	Milano-WF1B-44
Otu00735	17	76.2052877138414	Bacteria	Tenericutes	Mollicutes
Otu00735	8	31.4885496183206	Bacteria	Tenericutes	Mollicutes
Otu00735	21	25.8215962441315	Bacteria	Tenericutes	Mollicutes
Otu00735	24	25.1778872468528	Bacteria	Tenericutes	Mollicutes
Otu00735	20	23.3139050791008	Bacteria	Tenericutes	Mollicutes
Otu00735	22	22.3759153783564	Bacteria	Tenericutes	Mollicutes
Otu00735	13	18.6219739292365	Bacteria	Tenericutes	Mollicutes
Otu00735	18	18.1905217807563	Bacteria	Tenericutes	Mollicutes
Otu00735	1	12.5523012552301	Bacteria	Tenericutes	Mollicutes
Otu00735	28	12.0394016782196	Bacteria	Tenericutes	Mollicutes
Otu00735	16	11.5332428765265	Bacteria	Tenericutes	Mollicutes
Otu00735	23	11.4997604216579	Bacteria	Tenericutes	Mollicutes
Otu00735	27	10.3857566765579	Bacteria	Tenericutes	Mollicutes
Otu00735	26	9.71266693646297	Bacteria	Tenericutes	Mollicutes
Otu00735	19	9.10194174757282	Bacteria	Tenericutes	Mollicutes
Otu00735	25	5.17063081695967	Bacteria	Tenericutes	Mollicutes
Otu00735	10	2.9673590504451	Bacteria	Tenericutes	Mollicutes
Otu00735	4	2.45549416820135	Bacteria	Tenericutes	Mollicutes
Otu01544	19	23.0582524271845	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	16	14.246947082768	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	18	11.9674485399713	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	21	10.1721439749609	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	25	9.30713547052741	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	22	6.91619202603743	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	4	6.75260896255372	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	20	5.82847626977519	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	26	5.6657223796034	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	24	4.37876299945266	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	1	3.58637178720861	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	23	3.35409678965022	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	28	2.5538124771981	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	10	2.22551928783383	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	27	2.22551928783383	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	17	2.07361327112494	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	8	0.954198473282443	Bacteria	Omnitrophica	NPL-UPA2
Otu01544	13	0.931098696461825	Bacteria	Omnitrophica	NPL-UPA2
Otu00004	17	1190.25401762571	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	8	556.297709923664	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	4	525.475751995089	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	18	458.113930110101	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	1	456.066945606695	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	19	418.68932038835	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	23	364.638236703402	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	28	304.998175848231	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	24	247.947454844007	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	25	189.245087900724	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	16	177.069199457259	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	27	146.513353115727	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	21	134.976525821596	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	13	118.249534450652	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	20	109.492089925062	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	22	102.115541090317	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	26	99.9595305544314	Bacteria	Actinobacteria	Nitriliruptoria
Otu00004	10	57.1216617210683	Bacteria	Actinobacteria	Nitriliruptoria
Otu00005	16	1339.89145183175	Bacteria	Nitrospirae	Nitrospira
Otu00005	10	1227.74480712166	Bacteria	Nitrospirae	Nitrospira
Otu00005	1	783.622235505081	Bacteria	Nitrospirae	Nitrospira
Otu00005	13	783.054003724395	Bacteria	Nitrospirae	Nitrospira
Otu00005	4	613.259668508287	Bacteria	Nitrospirae	Nitrospira
Otu00005	17	374.805598755832	Bacteria	Nitrospirae	Nitrospira
Otu00005	8	315.839694656489	Bacteria	Nitrospirae	Nitrospira
Otu00005	19	266.990291262136	Bacteria	Nitrospirae	Nitrospira
Otu00005	18	211.105792245093	Bacteria	Nitrospirae	Nitrospira
Otu00005	25	154.084798345398	Bacteria	Nitrospirae	Nitrospira
Otu00005	26	112.909753136382	Bacteria	Nitrospirae	Nitrospira
Otu00005	27	112.759643916914	Bacteria	Nitrospirae	Nitrospira
Otu00005	21	50.4694835680751	Bacteria	Nitrospirae	Nitrospira
Otu00005	23	42.1657882127456	Bacteria	Nitrospirae	Nitrospira
Otu00005	22	28.8852725793328	Bacteria	Nitrospirae	Nitrospira
Otu00005	20	27.4771024146545	Bacteria	Nitrospirae	Nitrospira
Otu00005	28	21.5249908792412	Bacteria	Nitrospirae	Nitrospira
Otu00005	24	18.0623973727422	Bacteria	Nitrospirae	Nitrospira
Otu01277	10	31.8991097922849	Bacteria	Planctomycetes	OM190
Otu01277	1	23.311416616856	Bacteria	Planctomycetes	OM190
Otu01277	18	21.0627094303495	Bacteria	Planctomycetes	OM190
Otu01277	26	21.0441116956698	Bacteria	Planctomycetes	OM190
Otu01277	4	20.2578268876611	Bacteria	Planctomycetes	OM190
Otu01277	19	20.0242718446602	Bacteria	Planctomycetes	OM190
Otu01277	17	19.6993260756869	Bacteria	Planctomycetes	OM190
Otu01277	16	16.2822252374491	Bacteria	Planctomycetes	OM190
Otu01277	13	15.828677839851	Bacteria	Planctomycetes	OM190
Otu01277	8	10.9732824427481	Bacteria	Planctomycetes	OM190
Otu01277	22	10.1708706265256	Bacteria	Planctomycetes	OM190
Otu01277	27	8.90207715133531	Bacteria	Planctomycetes	OM190
Otu01277	25	7.75594622543951	Bacteria	Planctomycetes	OM190
Otu01277	21	7.04225352112676	Bacteria	Planctomycetes	OM190
Otu01277	28	6.20211601605254	Bacteria	Planctomycetes	OM190
Otu01277	20	4.99583680266445	Bacteria	Planctomycetes	OM190
Otu01277	24	4.37876299945266	Bacteria	Planctomycetes	OM190
Otu01277	23	1.43747005270724	Bacteria	Planctomycetes	OM190
Otu01266	10	62.3145400593472	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	18	33.9875538535184	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	19	29.126213592233	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	16	21.0312075983718	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	13	18.6219739292365	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	17	11.9232763089684	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	1	7.17274357441722	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	22	4.8820179007323	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	21	4.69483568075117	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	8	3.81679389312977	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	23	3.35409678965022	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	4	2.45549416820135	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	25	2.06825232678387	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	27	1.85459940652819	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	26	1.21408336705787	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	24	1.09469074986316	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	20	0.832639467110741	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu01266	28	0.364830353885443	Bacteria	Verrucomicrobia	OPB35_soil_group
Otu02311	25	7.23888314374354	Bacteria	Actinobacteria	OPB41
Otu02311	23	5.2707235265932	Bacteria	Actinobacteria	OPB41
Otu02311	4	4.9109883364027	Bacteria	Actinobacteria	OPB41
Otu02311	1	2.39091452480574	Bacteria	Actinobacteria	OPB41
Otu02311	24	1.09469074986316	Bacteria	Actinobacteria	OPB41
Otu02311	19	0	Bacteria	Actinobacteria	OPB41
Otu02311	27	0	Bacteria	Actinobacteria	OPB41
Otu02311	20	0	Bacteria	Actinobacteria	OPB41
Otu02311	21	0	Bacteria	Actinobacteria	OPB41
Otu02311	8	0	Bacteria	Actinobacteria	OPB41
Otu02311	10	0	Bacteria	Actinobacteria	OPB41
Otu02311	28	0	Bacteria	Actinobacteria	OPB41
Otu02311	17	0	Bacteria	Actinobacteria	OPB41
Otu02311	18	0	Bacteria	Actinobacteria	OPB41
Otu02311	22	0	Bacteria	Actinobacteria	OPB41
Otu02311	13	0	Bacteria	Actinobacteria	OPB41
Otu02311	26	0	Bacteria	Actinobacteria	OPB41
Otu02311	16	0	Bacteria	Actinobacteria	OPB41
Otu00697	10	97.9228486646885	Bacteria	Firmicutes	OPB54
Otu00697	19	48.5436893203884	Bacteria	Firmicutes	OPB54
Otu00697	16	44.0976933514247	Bacteria	Firmicutes	OPB54
Otu00697	17	35.2514256091239	Bacteria	Firmicutes	OPB54
Otu00697	13	27.9329608938548	Bacteria	Firmicutes	OPB54
Otu00697	18	25.3709909047391	Bacteria	Firmicutes	OPB54
Otu00697	8	19.0839694656489	Bacteria	Firmicutes	OPB54
Otu00697	22	16.680227827502	Bacteria	Firmicutes	OPB54
Otu00697	20	15.8201498751041	Bacteria	Firmicutes	OPB54
Otu00697	24	10.9469074986316	Bacteria	Firmicutes	OPB54
Otu00697	21	10.5633802816901	Bacteria	Firmicutes	OPB54
Otu00697	1	10.1613867304244	Bacteria	Firmicutes	OPB54
Otu00697	23	8.62482031624341	Bacteria	Firmicutes	OPB54
Otu00697	25	6.2047569803516	Bacteria	Firmicutes	OPB54
Otu00697	28	5.47245530828165	Bacteria	Firmicutes	OPB54
Otu00697	26	3.64225010117361	Bacteria	Firmicutes	OPB54
Otu00697	4	3.06936771025169	Bacteria	Firmicutes	OPB54
Otu00697	27	2.59643916913947	Bacteria	Firmicutes	OPB54
Otu00952	4	48.4960098219767	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	1	42.4387328153019	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	10	12.6112759643917	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	8	10.9732824427481	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	17	3.62882322446864	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	16	3.3921302578019	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	21	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	24	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	28	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	22	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	13	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	20	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	23	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	27	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	19	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	18	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	26	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu00952	25	0	Bacteria	Lentisphaerae	Oligosphaeria
Otu01891	20	7.49375520399667	Bacteria	Verrucomicrobia	Opitutae
Otu01891	21	5.4773082942097	Bacteria	Verrucomicrobia	Opitutae
Otu01891	4	4.9109883364027	Bacteria	Verrucomicrobia	Opitutae
Otu01891	8	4.29389312977099	Bacteria	Verrucomicrobia	Opitutae
Otu01891	26	4.04694455685957	Bacteria	Verrucomicrobia	Opitutae
Otu01891	22	3.66151342554923	Bacteria	Verrucomicrobia	Opitutae
Otu01891	1	3.58637178720861	Bacteria	Verrucomicrobia	Opitutae
Otu01891	28	3.28347318496899	Bacteria	Verrucomicrobia	Opitutae
Otu01891	27	2.59643916913947	Bacteria	Verrucomicrobia	Opitutae
Otu01891	19	2.42718446601942	Bacteria	Verrucomicrobia	Opitutae
Otu01891	23	0.95831336847149	Bacteria	Verrucomicrobia	Opitutae
Otu01891	25	0.517063081695967	Bacteria	Verrucomicrobia	Opitutae
Otu01891	18	0.478697941598851	Bacteria	Verrucomicrobia	Opitutae
Otu01891	17	0	Bacteria	Verrucomicrobia	Opitutae
Otu01891	16	0	Bacteria	Verrucomicrobia	Opitutae
Otu01891	10	0	Bacteria	Verrucomicrobia	Opitutae
Otu01891	13	0	Bacteria	Verrucomicrobia	Opitutae
Otu01891	24	0	Bacteria	Verrucomicrobia	Opitutae
Otu00599	20	84.5129059117402	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	28	82.4516599781102	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	21	79.81220657277	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	27	77.893175074184	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	26	59.0853905301497	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	22	54.5158665581774	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	19	51.5776699029126	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	24	49.808429118774	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	13	49.3482309124767	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	25	41.8821096173733	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	4	37.4462860650706	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	23	31.6243411595592	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	10	28.9317507418398	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	1	26.3000597728631	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	16	16.9606512890095	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	18	13.4035423647678	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	8	8.11068702290076	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00599	17	3.1104199066874	Bacteria	Parcubacteria	Parcubacteria_unclassified
Otu00604	19	180.825242718447	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	24	166.392993979201	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	13	161.080074487896	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	18	155.098133078028	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	10	151.3353115727	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	16	141.112618724559	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	17	139.450492483152	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	25	130.81695966908	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	27	122.774480712166	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	1	119.545726240287	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	26	110.07689194658	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	23	106.372783900335	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	22	104.149715215622	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	8	95.8969465648855	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	4	93.3087783916513	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	20	89.5087427144047	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	21	71.2050078247262	Bacteria	Planctomycetes	Phycisphaerae
Otu00604	28	46.3334549434513	Bacteria	Planctomycetes	Phycisphaerae
Otu02386	19	8.49514563106796	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	1	8.36820083682009	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	17	7.77604976671851	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	8	5.24809160305344	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	18	3.35088559119196	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	16	2.71370420624152	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	26	2.02347227842979	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	10	0.741839762611276	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	27	0.741839762611276	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	24	0.547345374931582	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	21	0	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	23	0	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	20	0	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	22	0	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	25	0	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	13	0	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	4	0	Bacteria	Planctomycetes	Pla3_lineage
Otu02386	28	0	Bacteria	Planctomycetes	Pla3_lineage
Otu01377	19	9.70873786407767	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	10	8.16023738872404	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	13	7.4487895716946	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	18	7.18046912398277	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	16	5.42740841248304	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	22	2.84784377542718	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	4	2.45549416820135	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	17	1.03680663556247	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	20	0.832639467110741	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	1	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	8	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	27	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	23	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	21	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	24	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	25	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	28	0	Bacteria	Planctomycetes	Pla4_lineage
Otu01377	26	0	Bacteria	Planctomycetes	Pla4_lineage
Otu00250	24	487.137383689108	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	23	413.991375179684	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	25	357.807652533609	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	17	279.419388284085	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	4	228.974831184776	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	28	225.465158701204	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	1	213.389121338912	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	8	198.473282442748	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	27	195.474777448071	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	26	176.446782679077	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	16	175.712347354138	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	10	175.074183976261	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	18	168.980373384394	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	19	158.373786407767	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	21	154.929577464789	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	20	131.557035803497	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	22	121.643612693247	Bacteria	Planctomycetes	Planctomycetacia
Otu00250	13	38.1750465549348	Bacteria	Planctomycetes	Planctomycetacia
Otu00831	1	29.2887029288703	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	8	28.6259541984733	Bacteria	Planctomycetes	Planctomycetes_unclassified
Otu00831	16	28.493894165536	Bacteria	Planctomycetes	Planctomycetes_unclassified
