OTU	Sample	Abundance	Kingdom	Phylum	Class
Otu01870	PNC3	0.00320442743953459	Bacteria	Proteobacteria	TA18
Otu01870	VC1	0.00216613936068819	Bacteria	Proteobacteria	TA18
Otu01870	VC2	0	Bacteria	Proteobacteria	TA18
Otu01870	VC3	0	Bacteria	Proteobacteria	TA18
Otu00012	VC2	2.19073903180969	Bacteria	Chloroflexi	TK10
Otu00012	VC1	1.03759786533992	Bacteria	Chloroflexi	TK10
Otu00012	PNC1	0.961891730200952	Bacteria	Chloroflexi	TK10
Otu00012	VC3	0.639520217922003	Bacteria	Chloroflexi	TK10
Otu00012	PNC3	0.545312301119245	Bacteria	Chloroflexi	TK10
Otu00012	PNC2	0.182348431642479	Bacteria	Chloroflexi	TK10
Otu02310	PNC2	0.0674482426414604	Bacteria	TM6	TM6_unclassified
Otu02310	PNC3	0.0545285619724908	Bacteria	TM6	TM6_unclassified
Otu02310	PNC1	0.0320867851664165	Bacteria	TM6	TM6_unclassified
Otu02310	VC3	0.00660461413899493	Bacteria	TM6	TM6_unclassified
Otu02310	VC2	0.00152149998403883	Bacteria	TM6	TM6_unclassified
Otu02310	VC1	0	Bacteria	TM6	TM6_unclassified
Otu00386	PNC2	0.947237408913258	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	PNC1	0.478012268795429	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	VC1	0.350467753855836	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	VC3	0.346853253119517	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	VC2	0.315563056513905	Bacteria	Actinobacteria	Thermoleophilia
Otu00386	PNC3	0.303894300375161	Bacteria	Actinobacteria	Thermoleophilia
Otu00017	VC3	3.33756780751564	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	VC2	3.07457613901073	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	VC1	1.65013740892653	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	PNC1	1.22225629549543	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	PNC3	0.474103313130944	Bacteria	Chloroflexi	Thermomicrobia
Otu00017	PNC2	0.303804647009839	Bacteria	Chloroflexi	Thermomicrobia
Otu01018	VC2	0.0956350332089488	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	VC3	0.0202489297139429	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	VC1	0.0033707634254275	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	PNC1	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	PNC2	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01018	PNC3	0	Bacteria	Proteobacteria	Zetaproteobacteria
Otu01145	PNC3	0.0927242029477821	Bacteria	Planctomycetes	vadinHA49
Otu01145	PNC2	0.0360550360691609	Bacteria	Planctomycetes	vadinHA49
Otu01145	PNC1	0.0309152325773068	Bacteria	Planctomycetes	vadinHA49
Otu01145	VC1	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	VC2	0	Bacteria	Planctomycetes	vadinHA49
Otu01145	VC3	0	Bacteria	Planctomycetes	vadinHA49
